Data Quality,Item,Series,Time Stamp,Date,Time (s),Measurement,Measurement ID,Image,Bubble Detection,Intensity (Cnt/s),Normalized Intensity (Cnt/s),Number Acqs,Number Unmarked Acqs,Number Marked Acqs,% Acqs Unmarked,Acq Time (s),DLS Temp (C),Attenuation Level (%),Laser Power (%),Set Temp (C),Ramp Rate (C/min),Well,Insert Info,Row,Col,Configuration,Radius (nm),Amplitude,Diffusion Coefficient (cm²/s),Diameter (nm),Polydispersity (nm),%PD,PD Index,Mw-R (kDa),Baseline,SOS,Viscosity from Sample Rh (cP),Lambda (1/s),Sigma (1/s²),D10 (nm),D50 (nm),D90 (nm),Span (D90 - D10)/D50,Range1 Radius (I) (nm),Range1 %Pd (I),Range1 Mw-R (I) (kDa),Range1 %Intensity (I),Range1 %Mass (I),Range1 %Number (I),Range1 Diameter (I) (nm),Range1 Diffusion Coefficient (I) (cm²/s),Range1 Particle Concentration (I) (1/mL),Range2 Radius (I) (nm),Range2 %Pd (I),Range2 Mw-R (I) (kDa),Range2 %Intensity (I),Range2 %Mass (I),Range2 %Number (I),Range2 Diameter (I) (nm),Range2 Diffusion Coefficient (I) (cm²/s),Range2 Particle Concentration (I) (1/mL),Range3 Radius (I) (nm),Range3 %Pd (I),Range3 Mw-R (I) (kDa),Range3 %Intensity (I),Range3 %Mass (I),Range3 %Number (I),Range3 Diameter (I) (nm),Range3 Diffusion Coefficient (I) (cm²/s),Range3 Particle Concentration (I) (1/mL),Range4 Radius (I) (nm),Range4 %Pd (I),Range4 Mw-R (I) (kDa),Range4 %Intensity (I),Range4 %Mass (I),Range4 %Number (I),Range4 Diameter (I) (nm),Range4 Diffusion Coefficient (I) (cm²/s),Range4 Particle Concentration (I) (1/mL),Range5 Radius (I) (nm),Range5 %Pd (I),Range5 Mw-R (I) (kDa),Range5 %Intensity (I),Range5 %Mass (I),Range5 %Number (I),Range5 Diameter (I) (nm),Range5 Diffusion Coefficient (I) (cm²/s),Range5 Particle Concentration (I) (1/mL),RMS Error,Number Unfiltered Peaks (I),Number Filtered Peaks (I),Pre-correction Internal Standard Rh (I) (nm),Internal Standard Viscosity (I) (cP),Mw-S (Da),1/Mw-S (1/Da),Particle Concentration (1/mL),Particle Concentration Calculation,Particle Material,Particle Shape,Particle Core Real RI,Particle Core Imaginary RI,Sample,Concentration (mg/mL),Mw-R Model,dn/dc (mL/g),Conformation Model for SLS,A2 (mol mL/g^2),Viscosity Calculation: Use Internal Standard,Internal Standard Rh (nm),Internal Standard Rh Range Minimum (nm),Internal Standard Rh Range Maximum (nm),Solvent,Rfr Idx @ 589nm & 20C,Viscosity (cP),Temp Model,
Good,E2 ,,16:19:39,2026-03-20,3920,50,50,View,--,1588259.0043714945,90757666.666219935,5,5,0,100,9.9614696502685547,25.002122874931455,93.000000715255737,25,25,0,E2,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",5,2,2026-Mar-20 15:12:34,11.430338242447917,0.41289411919501062,2.1524219388534626e-07,22.860676484895833,1.1813819578407894,10.335494302815881,0.10335494302815881,1006.5266948149786,0.99990108246624343,0.52366048730853387,--,8642.7170857616038,2796.1454954114497,8.9328783424540799,11.96005952383522,15.539208271504982,0.55236597408943811,2.5996508971641208,7.368902465611443,31.477254640850841,1.9385519208307356,64.303224771515772,99.238099286648648,5.1993017943282416,9.46392872535277e-07,--,12.685771549404532,19.611512373101238,1284.4568159535409,98.061448079169253,35.696775228484235,0.76190071335135812,25.371543098809063,1.9394098897134471e-07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00023333762105299616,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88719248900510983,Aqueous,
Good,E3 ,,16:20:45,2026-03-20,3986,51,51,View,--,1140891.046031144,105638077.36633345,5,5,0,100,9.9614696502685547,25.005007717045412,89.200001955032349,10.000000149011612,25,0,E3,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",5,3,2026-Mar-20 15:12:34,19.762103739673165,0.46813938651569326,1.2450485824148941e-07,39.52420747934633,2.8742300562122738,14.544150228511095,0.14544150228511094,3623.8408782694892,0.99977774834330524,3.3307023481459521,--,4974.8398448171693,1947.4529125391455,17.781793964260519,20.876460766151347,24.183999365546175,0.30667101445021067,2.7532026868781787,4.5785448225863243,36.000790908754475,2.2835053509633436,90.561324342801385,99.976391497706558,5.5064053737563574,8.9367845541786803e-07,--,21.886823656948465,10.708244197559882,4601.9111523884312,97.716494649036648,9.4386756571986208,0.023608502293454372,43.77364731389693,1.1241822766185083e-07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0003802048271655164,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88713370502924382,Aqueous,
Good,E4 ,,16:21:52,2026-03-20,4053,52,52,View,--,1259586.70827291,116628418.2885126,5,5,0,100,9.9614696502685547,25.006123826563446,89.200001955032349,10.000000149011612,25,0,E4,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",5,4,2026-Mar-20 15:12:34,17.997474722684053,0.44872797301781564,1.3671641450213591e-07,35.994949445368107,2.4032773726207601,13.353414352023867,0.13353414352023868,2911.5395520071438,1.0000174281732745,2.1128121761393213,--,5473.4247338198293,2038.3513951173259,15.932491120333545,18.255387689755963,21.053608097541694,0.28052633360845425,2.373794129838724,3.3637922913895668,25.447217944714993,1.6452078142676396,87.361775127407569,99.971155231153332,4.7475882596774479,1.0365474340208926e-06,--,19.084496045612198,9.7096841574585095,3339.7607041093129,96.986643513221111,11.644960322083611,0.028844766447427186,38.168992091224396,1.289292737045526e-07,--,--,--,--,--,--,--,--,--,--,1865.5553864892863,9.732816569638512,151431268.56795385,1.3681486725112542,0.99326455050882922,2.3992348286456593e-09,3731.1107729785726,1.3189371015183834e-09,--,--,--,--,--,--,--,--,--,--,0.00043694459341589941,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88711096402185419,Aqueous,
Caution,E5 ,,16:22:59,2026-03-20,4120,53,53,View,--,901042.27663057914,8345209.0505430996,5,5,0,100,9.9614696502685547,25.005555416215522,46.014398336410522,20.000000298023224,25,0,E5,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",5,5,2026-Mar-20 15:12:34,5.6079029020254563,0.11080884147737301,4.3875820276589681e-07,11.215805804050913,3.2009703541466812,57.079632263079269,0.57079632263079272,190.20504553539553,1.0605278605316988,2070.3737006164747,--,0.00029510920499689093,22104.482297650589,0.58689742048589277,31.694822941595785,185.59098199312012,5.8370442678775092,0.66456272749787104,12.207250149346626,1.2940419133458905,35.501846242193203,99.971409064022694,99.999999994296331,1.3291254549957421,3.702454707085914e-06,--,31.620578032478772,3.961956280345885,10884.488037329285,18.85140813236622,0.00062944350507807716,4.7467426369171205e-09,63.241156064957543,7.7813675513807933e-08,--,185.33276355019444,3.797948604528524,681919.67157484707,45.646745625440566,0.027961492472225524,9.5691949011750498e-10,370.66552710038889,1.3276192247098042e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.000779287170616604,4,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88712254539894131,Aqueous,
Caution,E6 ,,16:24:14,2026-03-20,4195,54,54,View,--,1088795.1552916199,11345019.200865736,5,5,0,100,9.9614696502685547,25.00555554126986,52.014398574829102,20.000000298023224,25,0,E6,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",5,6,2026-Mar-20 15:12:34,6.6708466882820767,0.072173708753686991,3.6884574352458115e-07,13.341693376564153,3.8076947671385026,57.079632392497487,0.57079632392497492,285.49418494522314,1.0231611783060952,931.32989097370876,--,0.0001125687560093983,18582.317513349335,0.61018865432704106,40.987405965093771,311.40323761580964,7.5826474411716669,0.6863619914042498,13.343440481091948,1.3955515862002472,31.837491684839009,99.992042893074114,99.999999997804821,1.3727239828084996,3.5848625615818987e-06,--,41.16335931835318,5.6359393597540342,20174.884206171642,25.043703954708949,0.00058331360238319705,2.1296128801387712e-09,82.32671863670636,5.9774358736091846e-08,--,308.77501330555395,5.809733719755795,2251351.7687347019,43.118804360452053,0.0073737933235054846,6.5557078165589575e-11,617.55002661110791,7.9686286151756912e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00060618216040654171,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88712254285097125,Aqueous,
Caution,E7 ,,16:25:23,2026-03-20,4264,55,55,View,--,1073734.7331695973,14046763.311808849,5,5,0,100,9.9614696502685547,24.995764363813414,92.199999094009399,98.000001907348633,25,0,E7,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",5,7,2026-Mar-20 15:12:34,13.795634044064851,0.085299364486092807,1.7830853360895765e-07,27.591268088129702,7.8744971731050146,57.079632207935923,0.57079632207935926,1562.954034783239,1.0469724775661338,1143.3760227036657,--,0.00014784435489981717,8983.120530294389,0.87064037585875942,44.949906576578087,433.14269702937054,9.6167509473480077,0.93305580145967515,9.1278094248167694,2.8626516369394781,25.405250401143579,99.943016300848171,99.999999982520023,1.8661116029193503,2.6363688782115455e-06,--,45.812712008982615,4.4203661647895141,25915.148653547385,34.602630127702021,0.002239524478607076,1.6983106455282656e-08,91.62542401796523,5.3694251414775519e-08,--,436.13283811031198,3.8210803177276933,5050782.8437013961,39.992119471154389,0.054744174673235869,4.9686192090646541e-10,872.26567622062396,5.6402065188699138e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00059448767291054151,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88732207884153047,Aqueous,
Caution,E8 ,,16:26:41,2026-03-20,4342,56,56,View,--,1289585.8817051414,9566659.6455459036,5,5,0,100,9.9614696502685547,24.991300425958634,86.51999831199646,100,25,0,E8,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",5,8,2026-Mar-20 15:12:34,33.705881521649893,0.17221350557702805,7.2972136637632523e-08,67.411763043299786,19.239193102883078,57.07963190497005,0.57079631904970052,12638.758938972807,1.0729278950072163,2005.2125450409194,--,0.00012326798814512105,3676.3102718894334,0.63750269559251338,72.974997611098033,446.93379281344664,6.1157424423126177,0.67807015360418599,13.245470795555983,1.3564226506638111,21.968893536179667,99.912697488661323,99.999833663224067,1.356140307208372,3.6273388215306124e-06,--,74.276729130642565,5.3268882424384261,80278.633339072578,34.470241865379641,0.00088126039131581062,5.1608687911736818e-10,148.55345826128513,3.3113873223518062e-08,--,449.06059533648948,4.430290762058398,5408063.3988547381,37.883133435101165,0.016209877297069832,4.6141246502526152e-11,898.12119067297897,5.4771899771046988e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00055012400725457902,5,4,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88741307554869009,Aqueous,
Good,E9 ,,16:28:02,2026-03-20,4423,57,57,View,--,1795052.3166440628,45606004.803012036,5,5,0,100,9.9614696502685547,24.994227289173249,60.64000129699707,10.000000149011612,25,0,E9,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",5,9,2026-Mar-20 15:12:34,9.4199619500916505,0.2799896824011579,2.6112416875274074e-07,18.839923900183301,0.95226434169750696,10.109004120640233,0.10109004120640233,640.11625417886751,1.0004060235988765,0.26437212306924662,--,10486.376750464173,3353.1048431943141,7.497957966830711,8.8956079251918858,10.50939952963833,0.33853128286818684,9.3173017703068872,12.263814339122003,623.91263076487951,100.00000000000001,100,100,18.634603540613774,2.6400129506797224e-07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00027434786831137965,3,1,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88735341008316349,Aqueous,
Good,E10 ,,16:29:08,2026-03-20,4489,58,58,View,--,1354872.5742554371,49520198.900105506,5,5,0,100,9.9614696502685547,24.992690059162538,72.640001773834229,10.000000149011612,25,0,E10,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",5,10,2026-Mar-20 15:12:34,9.6786238641280917,0.29090300550113285,2.5413532104021299e-07,19.357247728256183,2.2319735480599028,23.060856371661185,0.23060856371661184,682.00152799968555,1.0059509579860484,5.9362676609629901,--,9824.7331571646919,5296.9397821663488,7.5538943276179733,8.0647254495243956,8.7303202851390953,0.14587303248996528,8.3468945878523844,3.8373883839545035,482.35044769933592,93.870242683125795,96.359530224053131,99.999999657829932,16.693789175704769,2.9468207092459796e-07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1850.8277912503977,4.6424857989886759,148648883.7831271,6.1297573168742048,3.6404697759468596,3.4217007641463439e-07,3701.6555825007954,1.3289622052173356e-09,--,--,--,--,--,--,--,--,--,--,0.00045387649270770664,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88738474637788822,Aqueous,
Caution,E11 ,,16:30:13,2026-03-20,4554,59,59,View,--,1501331.9505699696,17357242.021966342,5,5,0,100,9.9614696502685547,24.994184840803591,56.752002239227295,20.000000298023224,25,0,E11,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",5,11,2026-Mar-20 15:12:34,891.85538351215587,0.058341075509224911,2.7580446677739429e-09,1783.7107670243117,509.06777516830056,57.079632480725174,0.57079632480725173,26932556.76495811,1.0853045882079804,92.237448515987211,--,1.5091948802031481e-07,138.94931078472661,0.49563660433039597,610.18567934621171,671.03137176986513,1.0989044119881437,0.52819273532904587,3.9948964150083,0.75608107973184713,27.671178836060434,99.983096321337968,99.99999890726609,1.0563854706580917,4.6569686033050608e-06,--,--,--,--,--,--,--,--,--,--,661.16124265596125,3.9854451860132629,13370076.188979907,66.505214613437886,0.012049309209365824,5.9156640968323686e-12,1322.3224853119225,3.7203889554081808e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0021596714150413378,3,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88735427536393963,Aqueous,
Caution,E12 ,,16:31:27,2026-03-20,4628,60,60,View,--,936462.58372141141,3968061.7713773455,5,5,0,100,9.9614696502685547,24.997321969628935,76.399999856948853,100,25,0,E12,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",5,12,2026-Mar-20 15:12:34,305.87934255478791,0.11335859835851357,8.0423219502789578e-09,611.75868510957582,174.5947961701946,57.079629736330389,0.57079629736330384,2202261.5370650594,1.1218533896917882,991.5847258510164,--,6.3098929495181938e-05,405.16929491812169,0.75166061802967288,95.484064385608761,666.31200328286809,6.9703813609881369,0.89703626674880654,21.571823683529782,2.6107392558705147,33.669198263536721,99.968301580832645,99.999999999286516,1.7940725334976131,2.7423419118617701e-06,--,90.480650080812879,6.9929251099551824,127387.76347550318,18.504794868724755,0.0017019821090771465,6.7592460603642424e-10,180.96130016162576,2.7187914195666517e-08,--,645.89676413892346,7.9706656419181119,12658967.921027279,47.826006867738514,0.02999643705826751,3.7567213545332809e-11,1291.7935282778469,3.8086274577405369e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00049638109126987648,7,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88729033102297616,Aqueous,
Caution,F1 ,,16:38:18,2026-03-20,5039,61,61,View,--,894903.55154805572,3580182.5709303198,5,5,0,100,9.9614696502685547,25.008839885107324,16.679899394512177,30.000001192092896,25,0,F1,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",6,1,2026-Mar-20 15:12:34,8.92659182496614,0.056338007049937765,2.7566244579402837e-07,17.85318364993228,5.0952652804543535,57.079626584961282,0.57079626584961285,564.40779603897784,1.035450183139593,300.07076279050005,--,0.0046290253873043407,13887.774010446936,0.77639101208420203,81.680275709316248,864.15774281586778,10.570255111238666,0.88195573169287789,10.978337742773606,2.5091986752343192,39.598346461809889,99.964409337120415,99.999999999283204,1.7639114633857558,2.7900789650200273e-06,--,82.564104324734615,3.9762896407329267,102822.19722069445,15.314998345454914,0.00068110510017973136,6.8343934535986084e-10,165.12820864946923,2.9803825224056355e-08,--,848.56215485846246,7.126249117087065,23972464.38109469,45.086655192735215,0.03490955777941708,3.3355148174204087e-11,1697.1243097169249,2.89987730537616e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00036356507087785886,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88705562780919656,Aqueous,
Caution,F2 ,,16:39:31,2026-03-20,5112,62,62,View,--,977280.0523314802,5259842.5926050153,5,5,0,100,9.9614696502685547,25.007892390525477,25.679901242256165,25,25,0,F2,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",6,2,2026-Mar-20 15:12:34,147.58057510024591,0.13919035364614976,1.6673364790169359e-08,295.16115020049182,84.238446629838791,57.079630278320025,0.57079630278320026,400196.39834299212,1.1397767978580697,1250.4035266377257,--,0.00010516208136624597,839.99814875321681,1.0287499108216307,61.342272268679629,541.29790771984176,8.8074526395539614,1.1853963457829289,19.131120853856615,5.011926246619514,30.680576382194879,99.946992728137843,99.999999990134853,2.3707926915658577,2.0758160537133836e-06,--,63.459932693979482,8.8656531466204154,55547.84796828853,36.069066452021652,0.002625796882704463,9.5584623092521479e-09,126.91986538795896,3.8775092568335342e-08,--,533.34380698208554,10.172384013541242,8087796.8914484913,33.250357165783463,0.050381474979459911,3.0669122278104761e-10,1066.6876139641711,4.6136558302101674e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00069695216487556354,6,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88707493112894098,Aqueous,
Caution,F3 ,,16:40:40,2026-03-20,5181,63,63,View,--,722204.24129728018,4014026.9532869239,5,5,0,100,9.9614696502685547,25.000901812136824,76.326298713684082,75.999999046325684,25,0,F3,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",6,3,2026-Mar-20 15:12:34,1.0391714147124536,0.20426760456177154,2.3674746647588058e-06,2.0783428294249071,0.59315522103972651,57.079632160961332,0.57079632160961336,3.6831834343754788,1.1242857964650743,453.40261458200536,--,0.0022787098180140548,119272.53177320478,1.0633550042265192,1.1825213585511287,345.02279681980343,290.86953848935923,1.1715887436711347,4.8122634898423051,4.8763946707328136,64.348738066535276,99.971830219834132,99.999999998988386,2.3431774873422695,2.0998938492395435e-06,--,--,--,--,--,--,--,--,--,--,346.88130027295279,4.0034576059963385,2955928.3323519318,35.651261933464731,0.028169780165866631,1.0116134635442114e-09,693.76260054590557,7.0923742350406811e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.001596093821570688,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88721737241078724,Aqueous,
Caution,F4 ,,16:42:37,2026-03-20,5298,64,64,View,--,738748.23046757991,21889156.919653129,5,5,0,100,9.9614696502685547,24.999470023304116,85.326302051544189,23.000000417232513,25,0,F4,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",6,4,2026-Mar-20 15:12:34,225.62378878165092,0.027801975852488024,1.0903634231204689e-08,451.24757756330183,128.7852289261134,57.079632259320967,0.57079632259320967,1080509.5704250175,1.0136891458652462,23.008089591522481,--,7.450132356920913e-06,549.32121679118097,0.66164722350017657,365.86280160786339,469.90854946112017,1.2825761465101475,0.69943111012917769,7.9988672083426291,1.4585216523742426,22.910986818414699,99.973427475374692,99.99999999907142,1.3988622202583554,3.5173146162734263e-06,--,60.903305204137951,6.9748754393551025,50452.343857636093,24.301059077548913,0.00058688085146237719,8.3349506352841592e-10,121.8066104082759,4.0393854791423657e-08,--,446.98180927559002,9.5726467611827317,5349668.1938092532,52.787954104036388,0.025985643773834798,9.5103459341391087e-11,893.96361855118005,5.5038465004219001e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00046840146998969388,4,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88724655160864463,Aqueous,
Caution,F5 ,,16:44:03,2026-03-20,5384,65,65,View,--,1216108.761091826,6067240.2357325582,5,5,0,100,9.9614696502685547,24.995974703319895,71.365922689437866,69.999998807907104,25,0,F5,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",6,5,2026-Mar-20 15:12:34,2.1144234645988242,0.085556267217320403,1.1633870602337396e-06,4.2288469291976485,1.2069050969444062,57.079630317732779,0.57079630317732777,19.411666799559939,1.0402533720964207,339.45602798306862,--,0.0072075319584540016,58611.023639597595,0.51804311265054481,1.0829054379353642,485.35993564035846,447.72320420894113,0.7751682619434519,33.416811265749914,1.8551856577722423,54.70472939828943,99.998136817629586,99.999999999996675,1.5503365238869038,3.173366376483965e-06,--,60.145214140624191,13.994652437410556,48995.17732240069,17.905036281719699,6.1556339855719554e-05,3.1318718453127648e-12,120.29042828124838,4.0899229202467269e-08,--,474.40257635303971,19.393320876959905,6149325.7406332875,27.390234319990874,0.0018016260305489383,1.9297369262579962e-13,948.80515270607941,5.1852435488003495e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00022795882413969258,4,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88731779149451395,Aqueous,
Caution,F6 ,,16:45:23,2026-03-20,5464,66,66,View,--,972779.6836372877,9680556.7144572139,5,5,0,100,9.9614696502685547,24.998143612174857,81.040000915527344,52.999997138977051,25,0,F6,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",6,6,2026-Mar-20 15:12:34,262.15614967177379,0.083560368231050661,9.3838476269423306e-09,524.31229934354758,149.63776675293357,57.079632478690236,0.57079632478690234,1535060.3778758598,1.0283457595397545,364.79193716545689,--,5.6769335141931509e-07,472.75491054929637,0.55635655787159621,396.60695504861445,686.66072491199554,1.7299352914020989,0.74480994328258188,42.906567207694955,1.6896262124995778,28.143849811634492,99.989876955323297,99.999999999617927,1.4896198865651638,3.3029008073439121e-06,--,20.215088163587644,12.108332611344812,3821.1890034818252,1.8739659712502423,0.00011140773924521272,3.7977551843765218e-10,40.430176327175289,1.2169293267871765e-07,--,526.58781836359879,30.838670846871775,7850115.6441142531,69.982184217115261,0.010011636937482762,2.298679290560658e-12,1053.1756367271976,4.6716488251295006e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0033059937465498468,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88727358471722606,Aqueous,
Error,F7  (Incomplete),,16:47:54,2026-03-20,5615,67,67,View,--,--,--,1,1,0,100,9.9614696502685547,--,100,0,25,0,F7,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",6,7,2026-Mar-20 15:12:34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,--,Aqueous,
Good,F8 ,,16:49:05,2026-03-20,5686,68,68,View,--,1543117.4979461115,3857785869.353157,5,5,0,100,9.9614696502685547,24.995343182688327,99.599999189376831,10.000000149011612,25,0,F8,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",6,8,2026-Mar-20 15:12:34,171.00018839822059,0.50056123216866399,1.4385083568016376e-08,342.00037679644117,39.292845603405048,22.978246966547744,0.22978246966547744,564864.23272837198,1.0009974940587205,8.1665735752206121,--,556.4105489003432,299.08595060467042,120.67207408036919,167.01834622480459,230.62026890521614,0.65830010480919299,--,--,--,--,--,--,--,--,--,11.354422263258405,6.5121988002463729,990.95474383294595,1.5727284426177459,4.0548513592649735,99.214254030909757,22.70884452651681,2.1664263872013494e-07,--,179.68991471022025,23.353718706213321,634327.02797988814,98.427271557382241,95.945148640735013,0.78574596909023875,359.3798294204405,1.3689427168029248e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0011313779091800585,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88733066387629866,Aqueous,
Caution,F9 ,,16:50:10,2026-03-20,5751,69,69,View,--,1595617.8347288393,1994518221.6836479,5,5,0,100,9.9614696502685547,24.996985617979085,99.599999189376831,20.000000298023224,25,0,F9,"949-WPR3, Z=9, Corner offsets=[120,45],[-30,-60],[100,100],[-90,45]",6,9,2026-Mar-20 15:12:34,0.39609058855704399,0.00028789089715551346,6.2105953505686706e-06,0.79218117711408798,0.22608702692189483,57.079626088953219,0.57079626088953217,0.38556560326266259,1.0032947758208575,0.83697088971676203,--,0.11303593691845391,312887.53661260341,95.123825259360629,107.49792447291753,117.85857329883407,0.21149011156211783,2.4108237601228466,3.9623902172132084,26.385747847189343,5.6998415915563569,87.217454883008386,99.999854860052181,4.8216475202456932,1.0203808376150379e-06,--,--,--,--,--,--,--,--,--,--,112.88582426119048,6.9302910000397455,213768.81275230387,94.300158408443636,12.782545116991614,0.00014513994781231691,225.77164852238096,2.1791561374479023e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00011552934666987732,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88729718652882983,Aqueous,
